,location,floor,title,price,age,area-m2,owner,room,seller,date
122,/konut-kiralik/istanbul-bagcilar-baglar-emlakcidan-daire/detay/32370695,1. Kat,Başokur\u0027dan yenibosna radar yakını yıldırım sitesinde 115 m2 3+1,1.5,30,120,Emlakçıdan,3+1,Kurumsal,09.12.2018
123,/konut-kiralik/istanbul-uskudar-bulgurlu-emlakcidan-daire/detay/32409652,Ara Kat,Bulgurlu  Libadiye Caddesine 50m. Geniş Temiz Arakat Daire 2+!,1.399,15,120,Emlakçıdan,2+1,Kurumsal,09.12.2018
124,/konut-kiralik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/32409397,1. Kat,Küçükyalı\u0027da Sokağa Cepheli Ulaşıma Yakın Ferah 2+1 Doğa\u0027dan ...,1.65,26,100,Emlakçıdan,2+1,Kurumsal,09.12.2018
125,/konut-kiralik/istanbul-esenyurt-yesilkent-emlakcidan-daire/detay/32256725,2. Kat,Bekar Aileye Uygun Esenyurt Da 2+1 Ara Kat,600,2,90,Emlakçıdan,2+1,Kurumsal,09.12.2018
126,/konut-kiralik/istanbul-besiktas-konaklar-emlakcidan-daire/detay/32409211,1. Kat,4. LEVENT METRO 6.7.8 dk 1+1 DAİRELER LÜKS !SIFIR DAİRELER YENİ,1.9,0,60,Emlakçıdan,1+1,Kurumsal,09.12.2018
127,/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32240269,10. Kat,Demir Deluxe Emlak Beylikdüzü Kiralık Daire 3+1,1.5,15,150,Emlakçıdan,3+1,Kurumsal,09.12.2018
128,/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32409601,Giriş Katı,MARİNA EMLAKTAN MİNİBÜSE YAKIN RESİDENCE TE 145 M2 SIFIR,3,0,145,Emlakçıdan,3+1,Bireysel,09.12.2018
129,/konut-kiralik/istanbul-kagithane-telsizler-emlakcidan-daire/detay/32410090,4. Kat,TELSİZLER\u0027DE 2+1 100m2 İVEM\u0027DEN KİRALIK DUBLEX DAİRE(ACİL/FIRSAT,1.3,12,100,Emlakçıdan,2+1,Kurumsal,09.12.2018
130,/konut-kiralik/istanbul-esenyurt-piri-reis-emlakcidan-daire/detay/32256604,6. Kat,Beylikdüzü Metrobüs Yakını Kısa Katlı Sitede Kiralık Daire ,1.2,12,110,Emlakçıdan,3+1,Kurumsal,09.12.2018
131,/konut-kiralik/istanbul-sariyer-tarabya-emlakcidan-daire/detay/32410093,4. Kat,Sarıyer Tarabya Ulaşım\u0027a Çarşı\u0027ya yakın Kiralık Dubleks 7+1,6.5,15,400,Emlakçıdan,7+1,Kurumsal,09.12.2018
132,/konut-kiralik/istanbul-bakirkoy-atakoy-2-5-6/detay/32410171,2. Kat,ATAKÖY 5 KISIM  3+1 KİRALIK ÇARŞI YANI FULL  YAPILI,3.2,30,115,Emlakçıdan,3+1,Bireysel,09.12.2018
133,/konut-kiralik/istanbul-kagithane-ortabayir-emlakcidan-daire/detay/32312267,Yüksek Giriş,ORTABAYIR DA 2+1 85M2 ASANSÖRLÜ YENİ BİNADA LÜKS DAİRE,1.35,4,85,Emlakçıdan,2+1,Kurumsal,09.12.2018
134,/konut-kiralik/istanbul-kagithane-celiktepe-emlakcidan-daire/detay/32409535,2. Kat,"ÇELİKTEPE\u0027DE, METROYA 2 DK. 3+1,130 M2, KİRALIK DAİRE, ARTUM\u0027DAN",2,15,130,Emlakçıdan,3+1,Kurumsal,09.12.2018
135,/konut-kiralik/istanbul-atasehir-atasehir-ataturk-emlakcidan-daire/detay/32225933,5. Kat, ATAŞEHİR MY TOWERLAND 3379 BLOK MERKEZDE ÇARŞI YANI TERASLI 3+1,2.65,7,117,Emlakçıdan,3+1,Kurumsal,09.12.2018
136,/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/32328359,2. Kat,BAHÇELİEVLER BAHÇELİ NİZAM OTOPARKLI 185M2 3+1 LÜXX DAİRE,3.6,25,185,Emlakçıdan,3+1,Kurumsal,09.12.2018
137,/konut-kiralik/istanbul-kagithane-merkez-emlakcidan-daire/detay/32409612,3. Kat,sıfır cadde üzeri 3.kat koyuyeşil den  ön cepe daireler ,1.6,0,80,Emlakçıdan,2+1,Kurumsal,09.12.2018
138,/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32383842,3. Kat,"Beylikdüzü,,Merkezi,YeniBinada,Ara Kat,Ankastereli,Kiralık 2+1",1.45,0,120,Emlakçıdan,2+1,Kurumsal,09.12.2018
139,/konut-kiralik/istanbul-sisli-mecidiyekoy-emlakcidan-daire/detay/32409641,1. Kat,MECİDİYEKÖY MERKEZ 8DK CADDE YANI 1.KAT 2+1 BOYALI KULLANIŞLI ,1.2,24,70,Emlakçıdan,2+1,Kurumsal,09.12.2018
140,/konut-kiralik/istanbul-arnavutkoy-deliklikaya-emlakcidan-daire/detay/32409447,,KİPTAŞ 3. ETP KOUTLARINDA KİRALIK SATILIK DAİRELER,,,,,,Bireysel,
141,/konut-kiralik/istanbul-kartal-yunus-emlakcidan-daire/detay/32410317,,KARTAL YUNUS DA GENÇ BİNADA SİTE İÇİ KİRALIK DAİRE,,,,,,Bireysel,
142,/konut-kiralik/istanbul-bagcilar-baglar-emlakcidan-daire/detay/32370695,,Başokur'dan yenibosna radar yakını yıldırım sitesinde 115 m2 3+1,,,,,,Kurumsal,
143,/konut-kiralik/istanbul-uskudar-bulgurlu-emlakcidan-daire/detay/32409652,,Bulgurlu  Libadiye Caddesine 50m. Geniş Temiz Arakat Daire 2+!,,,,,,Kurumsal,
144,/konut-kiralik/istanbul-maltepe-kucukyali-emlakcidan-daire/detay/32409397,,Küçükyalı'da Sokağa Cepheli Ulaşıma Yakın Ferah 2+1 Doğa'dan ...,,,,,,Kurumsal,
145,/konut-kiralik/istanbul-esenyurt-yesilkent-emlakcidan-daire/detay/32256725,,Bekar Aileye Uygun Esenyurt Da 2+1 Ara Kat,,,,,,Kurumsal,
146,/konut-kiralik/istanbul-besiktas-konaklar-emlakcidan-daire/detay/32409211,,4. LEVENT METRO 6.7.8 dk 1+1 DAİRELER LÜKS !SIFIR DAİRELER YENİ,,,,,,Kurumsal,
147,/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32240269,,Demir Deluxe Emlak Beylikdüzü Kiralık Daire 3+1,,,,,,Kurumsal,
148,/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32409601,,MARİNA EMLAKTAN MİNİBÜSE YAKIN RESİDENCE TE 145 M2 SIFIR,,,,,,Bireysel,
149,/konut-kiralik/istanbul-kagithane-telsizler-emlakcidan-daire/detay/32410090,,TELSİZLER'DE 2+1 100m2 İVEM'DEN KİRALIK DUBLEX DAİRE(ACİL/FIRSAT,,,,,,Kurumsal,
150,/konut-kiralik/istanbul-esenyurt-piri-reis-emlakcidan-daire/detay/32256604,,Beylikdüzü Metrobüs Yakını Kısa Katlı Sitede Kiralık Daire ,,,,,,Kurumsal,
151,/konut-kiralik/istanbul-sariyer-tarabya-emlakcidan-daire/detay/32410093,,Sarıyer Tarabya Ulaşım'a Çarşı'ya yakın Kiralık Dubleks 7+1,,,,,,Kurumsal,
152,/konut-kiralik/istanbul-bakirkoy-atakoy-2-5-6/detay/32410171,,ATAKÖY 5 KISIM  3+1 KİRALIK ÇARŞI YANI FULL  YAPILI,,,,,,Bireysel,
153,/konut-kiralik/istanbul-kagithane-ortabayir-emlakcidan-daire/detay/32312267,,ORTABAYIR DA 2+1 85M2 ASANSÖRLÜ YENİ BİNADA LÜKS DAİRE,,,,,,Kurumsal,
154,/konut-kiralik/istanbul-kagithane-celiktepe-emlakcidan-daire/detay/32409535,,"ÇELİKTEPE'DE, METROYA 2 DK. 3+1,130 M2, KİRALIK DAİRE, ARTUM'DAN",,,,,,Kurumsal,
155,/konut-kiralik/istanbul-atasehir-atasehir-ataturk-emlakcidan-daire/detay/32225933,, ATAŞEHİR MY TOWERLAND 3379 BLOK MERKEZDE ÇARŞI YANI TERASLI 3+1,,,,,,Kurumsal,
156,/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/32328359,,BAHÇELİEVLER BAHÇELİ NİZAM OTOPARKLI 185M2 3+1 LÜXX DAİRE,,,,,,Kurumsal,
157,/konut-kiralik/istanbul-kagithane-merkez-emlakcidan-daire/detay/32409612,,sıfır cadde üzeri 3.kat koyuyeşil den  ön cepe daireler ,,,,,,Kurumsal,
158,/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32383842,,"Beylikdüzü,,Merkezi,YeniBinada,Ara Kat,Ankastereli,Kiralık 2+1",,,,,,Kurumsal,
159,/konut-kiralik/istanbul-sisli-mecidiyekoy-emlakcidan-daire/detay/32409641,,MECİDİYEKÖY MERKEZ 8DK CADDE YANI 1.KAT 2+1 BOYALI KULLANIŞLI ,,,,,,Kurumsal,
160,/konut-kiralik/istanbul-kagithane-gultepe-emlakcidan-daire/detay/32410243,Giriş Katı,VEZİROĞLUNDAN CADDEYE YAKIN DÜZ AYAK 1 +1 70M2 DAİRE,950,15,70,Emlakçıdan,1+1,Kurumsal,09.12.2018
161,/konut-kiralik/istanbul-tuzla-cami-emlakcidan-daire/detay/32410031,3. Kat,Tuzla Camide Marinanın Yanında Garajlı Sıfır 3+1 Naci Avcı dan,1.6,0,140,Emlakçıdan,3+1,Kurumsal,09.12.2018
162,/konut-kiralik/istanbul-uskudar-unalan-emlakcidan-daire/detay/32373501,Yüksek Giriş,POTA TEKYETKİLİ METRO VE METROBÜS YANINDA GÜVENLİKLİ SİTEDE 2+1,1.95,17,110,Emlakçıdan,2+1,Kurumsal,09.12.2018
163,/konut-kiralik/istanbul-atasehir-kayisdagi-emlakcidan-daire/detay/32410285,Yüksek Giriş,YEDİTEPEYE ÜNİV. YAKIN 3+1 KİRALIK YÜKSEK GİRİŞLİ TERS DUBLEKS,1.05,8,105,Emlakçıdan,3+1,Kurumsal,09.12.2018
164,/konut-kiralik/istanbul-sariyer-darussafaka-emlakcidan-daire/detay/32409990,1. Kat,"ORYAP.DAN BELDEMİZ SİTESİ,NDE ÇİFT BANYOLU ŞIK BAKIMLI DAİRE",3.5,24,140,Emlakçıdan,3+1,Bireysel,09.12.2018
165,/konut-kiralik/istanbul-sancaktepe-akpinar-emlakcidan-daire/detay/32410570,1. Kat,Sancaktepede Rings İstanbul Sitesinde Kiralık Eşyalı Daire,1.4,4,100,Emlakçıdan,1+1,Bireysel,09.12.2018
166,/konut-kiralik/istanbul-esenyurt-mehtercesme-emlakcidan-daire/detay/32409960,4. Kat,BEYLİKDÜZÜ BEYAZEVDEN METROBÜSE 10 DK FULL EŞYALI DAİRE,1.3,2,100,Emlakçıdan,2+1,Kurumsal,09.12.2018
167,/konut-kiralik/istanbul-kadikoy-bostanci-emlakcidan-daire/detay/32296500,4. Kat,ALKAYA\u0027DAN BOSTANCI\u0027DA MİNİBÜSE YAKIN 3+1 KİRALIK YENİ DAİRE,2.5,1,115,Emlakçıdan,3+1,Bireysel,09.12.2018
168,/konut-kiralik/istanbul-kagithane-gultepe-emlakcidan-daire/detay/32410211,Giriş Katı,VEZİROĞLUNDAN CADDEYE YAKIN BEKARA UYGUN 2+1 90M2 EŞYALI DAİRE,1.1,15,90,Emlakçıdan,2+1,Kurumsal,09.12.2018
169,/konut-kiralik/istanbul-esenyurt-necip-fazil-kisakurek-emlakcidan-daire/detay/32280713,2. Kat,Esenyurt necip fazıl kısakürek mah kiralık 2+1 sıfır daire,700,0,90,Emlakçıdan,2+1,Kurumsal,09.12.2018
170,/konut-kiralik/istanbul-sisli-tesvikiye-emlakcidan-daire/detay/32410127,8. Kat,NİŞANTAŞI VALİKONAĞI\u0027NDA ŞEHİR MANZARALI MÜKEMMEL TERAS KATI ,6,25,80,Emlakçıdan,1+1,Kurumsal,09.12.2018
171,/konut-kiralik/istanbul-esenyurt-namik-kemal-emlakcidan-daire/detay/32410131,1. Kat,METROBÜSE 1 DK MUHTEŞEM KONUMDA 1.KAT KİRALIK DAİRE ,1.3,6,115,Emlakçıdan,2+1,Kurumsal,09.12.2018
172,/konut-kiralik/istanbul-kadikoy-fikirtepe-emlakcidan-daire/detay/32409319,12. Kat,Eser\u0027den Metro Metrobüs Marmaray Akasya THE MANDARİNS 62m 1+1,1.75,0,62,Emlakçıdan,1+1,Kurumsal,09.12.2018
173,/konut-kiralik/istanbul-besiktas-dikilitas-emlakcidan-daire/detay/32392340,2. Kat,"TİAMO,DAN DARPHANEDE 3+1 125m 2KAT ASANSÖRLÜ MERKEZI SISTEMLI ",3.1,25,135,Emlakçıdan,3+1,Kurumsal,09.12.2018
174,/konut-kiralik/istanbul-kagithane-gultepe-emlakcidan-daire/detay/32409442,1. Kat,"GÜLTEPE, TALAT PAŞA CADDESİ ÜZERİ, 1+1, KİRALIK DAİRE, ARTUM\u0027DAN",1.1,20,75,Emlakçıdan,1+1,Kurumsal,09.12.2018
175,/konut-kiralik/istanbul-sisli-gulbahar-emlakcidan-daire/detay/32409592,Kot 1,GÜLBAĞ DA SIFIR 2+1 KOT1 LÜKS DAİRE.ÇULLUK SOKAK PROFİLO 14DK,1.15,2,68,Emlakçıdan,2+1,Kurumsal,09.12.2018
176,/konut-kiralik/istanbul-kadikoy-fikirtepe-emlakcidan-daire/detay/32409279,13. Kat, Eser\u0027den Metro Metrobüs Marmaray Akasya THE MANDARİNS 112m 2+1,2.3,0,112,Emlakçıdan,2+1,Kurumsal,09.12.2018
177,/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32375649,4. Kat,Beykent Osmanlı Caddesinde Yüzme Havuzlu 3+1 ,1.8,3,150,Emlakçıdan,3+1,Kurumsal,04.12.2018
178,/konut-kiralik/istanbul-buyukcekmece-ataturk-emlakcidan-daire/detay/32288414,3. Kat,Demir Deluxe Emlak Büyükçekmece Sahil Kiralık Daire 2+2,2,0,120,Emlakçıdan,2+2,Kurumsal,09.12.2018
179,/konut-kiralik/istanbul-gaziosmanpasa-semsipasa-emlakcidan-daire/detay/32393297,Bahçe Katı,Gaziosmanpaşa Şemsipaşa Mahallesinde Kiralık  Daire,950,10,115,Emlakçıdan,2+1,Kurumsal,09.12.2018
180,/konut-kiralik/istanbul-kagithane-gultepe-emlakcidan-daire/detay/32410243,,VEZİROĞLUNDAN CADDEYE YAKIN DÜZ AYAK 1 +1 70M2 DAİRE,,,,,,Kurumsal,
181,/konut-kiralik/istanbul-tuzla-cami-emlakcidan-daire/detay/32410031,,Tuzla Camide Marinanın Yanında Garajlı Sıfır 3+1 Naci Avcı dan,,,,,,Kurumsal,
182,/konut-kiralik/istanbul-uskudar-unalan-emlakcidan-daire/detay/32373501,,POTA TEKYETKİLİ METRO VE METROBÜS YANINDA GÜVENLİKLİ SİTEDE 2+1,,,,,,Kurumsal,
183,/konut-kiralik/istanbul-atasehir-kayisdagi-emlakcidan-daire/detay/32410285,,YEDİTEPEYE ÜNİV. YAKIN 3+1 KİRALIK YÜKSEK GİRİŞLİ TERS DUBLEKS,,,,,,Kurumsal,
184,/konut-kiralik/istanbul-sariyer-darussafaka-emlakcidan-daire/detay/32409990,,"ORYAP.DAN BELDEMİZ SİTESİ,NDE ÇİFT BANYOLU ŞIK BAKIMLI DAİRE",,,,,,Bireysel,
185,/konut-kiralik/istanbul-sancaktepe-akpinar-emlakcidan-daire/detay/32410570,,Sancaktepede Rings İstanbul Sitesinde Kiralık Eşyalı Daire,,,,,,Bireysel,
186,/konut-kiralik/istanbul-esenyurt-mehtercesme-emlakcidan-daire/detay/32409960,,BEYLİKDÜZÜ BEYAZEVDEN METROBÜSE 10 DK FULL EŞYALI DAİRE,,,,,,Kurumsal,
187,/konut-kiralik/istanbul-kadikoy-bostanci-emlakcidan-daire/detay/32296500,,ALKAYA'DAN BOSTANCI'DA MİNİBÜSE YAKIN 3+1 KİRALIK YENİ DAİRE,,,,,,Bireysel,
188,/konut-kiralik/istanbul-kagithane-gultepe-emlakcidan-daire/detay/32410211,,VEZİROĞLUNDAN CADDEYE YAKIN BEKARA UYGUN 2+1 90M2 EŞYALI DAİRE,,,,,,Kurumsal,
189,/konut-kiralik/istanbul-esenyurt-necip-fazil-kisakurek-emlakcidan-daire/detay/32280713,,Esenyurt necip fazıl kısakürek mah kiralık 2+1 sıfır daire,,,,,,Kurumsal,
190,/konut-kiralik/istanbul-sisli-tesvikiye-emlakcidan-daire/detay/32410127,,NİŞANTAŞI VALİKONAĞI'NDA ŞEHİR MANZARALI MÜKEMMEL TERAS KATI ,,,,,,Kurumsal,
191,/konut-kiralik/istanbul-esenyurt-namik-kemal-emlakcidan-daire/detay/32410131,,METROBÜSE 1 DK MUHTEŞEM KONUMDA 1.KAT KİRALIK DAİRE ,,,,,,Kurumsal,
192,/konut-kiralik/istanbul-kadikoy-fikirtepe-emlakcidan-daire/detay/32409319,,Eser'den Metro Metrobüs Marmaray Akasya THE MANDARİNS 62m 1+1,,,,,,Kurumsal,
193,/konut-kiralik/istanbul-besiktas-dikilitas-emlakcidan-daire/detay/32392340,,"TİAMO,DAN DARPHANEDE 3+1 125m 2KAT ASANSÖRLÜ MERKEZI SISTEMLI ",,,,,,Kurumsal,
194,/konut-kiralik/istanbul-kagithane-gultepe-emlakcidan-daire/detay/32409442,,"GÜLTEPE, TALAT PAŞA CADDESİ ÜZERİ, 1+1, KİRALIK DAİRE, ARTUM'DAN",,,,,,Kurumsal,
195,/konut-kiralik/istanbul-sisli-gulbahar-emlakcidan-daire/detay/32409592,,GÜLBAĞ DA SIFIR 2+1 KOT1 LÜKS DAİRE.ÇULLUK SOKAK PROFİLO 14DK,,,,,,Kurumsal,
196,/konut-kiralik/istanbul-kadikoy-fikirtepe-emlakcidan-daire/detay/32409279,, Eser'den Metro Metrobüs Marmaray Akasya THE MANDARİNS 112m 2+1,,,,,,Kurumsal,
197,/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32375649,,Beykent Osmanlı Caddesinde Yüzme Havuzlu 3+1 ,,,,,,Kurumsal,
198,/konut-kiralik/istanbul-buyukcekmece-ataturk-emlakcidan-daire/detay/32288414,,Demir Deluxe Emlak Büyükçekmece Sahil Kiralık Daire 2+2,,,,,,Kurumsal,
199,/konut-kiralik/istanbul-gaziosmanpasa-semsipasa-emlakcidan-daire/detay/32393297,,Gaziosmanpaşa Şemsipaşa Mahallesinde Kiralık  Daire,,,,,,Kurumsal,
200,/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32409363,Yüksek Giriş,Beykent\u0027in En Lüks Sitesinde Bu Fiyata Dev Kiralık Daire Kaçmaz ,1.4,4,200,Emlakçıdan,3+1,Kurumsal,09.12.2018
201,/konut-kiralik/istanbul-umraniye-site-emlakcidan-daire/detay/32410332,17. Kat,Site Mahallesi Soyak Yenişehir Bambu Evleri Kiralık 3+1,1.9,15,106,Emlakçıdan,3+1,Kurumsal,09.12.2018
202,/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32410209,4. Kat,İSTANBUL BAHÇELİEVLERDE MUCİZE\u0027DEN KİRALIK 4+1 ASANSÖRLÜ-DUBLEKS,1.7,12,160,Emlakçıdan,4+1,Kurumsal,09.12.2018
203,/konut-kiralik/istanbul-besiktas-levent-emlakcidan-daire/detay/32409212,1. Kat,4. LEVENT METRO 6.7.8 dk 1+1 DAİRELER LÜKS !SIFIR DAİRELER YENİ ,1.9,0,60,Emlakçıdan,1+1,Kurumsal,09.12.2018
204,/konut-kiralik/istanbul-kagithane-ortabayir-emlakcidan-daire/detay/32393628,2. Kat,ORTABAYIR DA ANA CADDEYE YAKIN 2.KAT 1+1 65M2 SIFIR LÜKS DAİRE,1.75,2,65,Emlakçıdan,1+1,Kurumsal,09.12.2018
205,/konut-kiralik/istanbul-kagithane-sanayi-emlakcidan-daire/detay/32410412,1. Kat,EFE REAL\u0027DEN CADDE KENARI 2+1 75 M2 1.KAT ASANSÖRLU,1.75,1,75,Emlakçıdan,2+1,Kurumsal,09.12.2018
206,/konut-kiralik/istanbul-kadikoy-bostanci-emlakcidan-daire/detay/32348479,9. Kat,CEYDA\u0027DAN BOSTANCI METRO İLE MİNİBÜS ARASI GENİŞ SIFIR 3+1 ÖN ,3,1,130,Emlakçıdan,3+1,Bireysel,09.12.2018
207,/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32249493,12. Kat,Beylikdüzü Parlamenterler\u0027de HavuzCephe 180m2 Luks Kiralık Daire,2.4,15,180,Emlakçıdan,3+1,Kurumsal,09.12.2018
208,/konut-kiralik/istanbul-sisli-tesvikiye-emlakcidan-daire/detay/32370848,Bahçe Katı,NİŞANTAŞI VALİ KONAĞI CADDESİNDE 3+1 ÇOK TEMİZ BAHÇE KATI,3.25,50,90,Emlakçıdan,3+1,Bireysel,09.12.2018
209,/konut-kiralik/istanbul-sisli-gulbahar-emlakcidan-daire/detay/32409540,Yüksek Giriş,İLK OTURAN SİZ SIFIR 2+1 YÜKSEK GİRİŞ ÇULLUK SOK. PROFİLO 14DK,1.2,2,65,Emlakçıdan,2+1,Kurumsal,09.12.2018
210,/konut-kiralik/istanbul-atasehir-barbaros-emlakcidan-daire/detay/32409980,1. Kat,ATAŞEHİR AĞAOĞLU SOUTHSİDE 2+1 BOŞ KİRALIK,2.6,9,120,Emlakçıdan,2+1,Bireysel,09.12.2018
211,/konut-kiralik/istanbul-sisli-bozkurt-emlakcidan-daire/detay/32409357,Bahçe Katı,KURTULUŞA  METROYA YAKIN  MASRAFSIZ  2+1 KİRALIK FERAH DAİRE,2.5,10,85,Emlakçıdan,2+1,Bireysel,09.12.2018
212,/konut-kiralik/istanbul-atasehir-inonu-emlakcidan-daire/detay/32329096,2. Kat,Yeditepe Ünv.Yakın Kiralık Eşyalı Tüm Faturalar Kiraya Dahil 1+0,1.1,4,40,Emlakçıdan,1+0,Kurumsal,09.12.2018
213,/konut-kiralik/istanbul-bakirkoy-kartaltepe-emlakcidan-daire/detay/32281020,1. Kat,Demir Deluxe Emlak Bakırköy Kiralık Luxe Daire 2+1,2.5,3,80,Emlakçıdan,2+1,Kurumsal,09.12.2018
214,/konut-kiralik/istanbul-bakirkoy-kartaltepe-emlakcidan-daire/detay/32240212,1. Kat,Demir Deluxe Emlak Bakırköy Kiralık Luxe Daire 2+1 80m2,2.5,3,80,Emlakçıdan,2+1,Kurumsal,09.12.2018
215,/konut-kiralik/istanbul-maltepe-feyzullah-emlakcidan-daire/detay/32410210,1. Kat,maltepe kiralık daire adatepe sahile yakın deniz görür arakat2+1,1.55,35,105,Emlakçıdan,2+1,Kurumsal,09.12.2018
216,/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32257259,2. Kat,"Beylikdüzü, Adnan Kahvecide Sıfır, Kapalı Mutfaklı,Merkezi 1+1",1,0,70,Emlakçıdan,1+1,Kurumsal,09.12.2018
217,/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32393045,4. Kat,kapadokyadan genç binada asansörlü köşe 2+1 95m2 temiz,1.4,10,95,Emlakçıdan,2+1,Bireysel,09.12.2018
218,/konut-kiralik/istanbul-kagithane-sirintepe-emlakcidan-daire/detay/32341746,2. Kat,ŞİRİNTEPE \u0027DE KİRALIK 2+1 80 M2 LÜX DAİRE ULAŞIMA YAKIN ARAKAT,1.5,2,80,Emlakçıdan,2+1,Kurumsal,09.12.2018
219,/konut-kiralik/istanbul-kagithane-ortabayir-emlakcidan-daire/detay/32224429,3. Kat,Kağıthane Ortabayır Metroya 5 Dakika Asansörlü 3+1 Kiralık Daire,2,18,140,Emlakçıdan,3+1,Kurumsal,09.12.2018
220,/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32409363,,Beykent'in En Lüks Sitesinde Bu Fiyata Dev Kiralık Daire Kaçmaz ,,,,,,Kurumsal,
221,/konut-kiralik/istanbul-umraniye-site-emlakcidan-daire/detay/32410332,,Site Mahallesi Soyak Yenişehir Bambu Evleri Kiralık 3+1,,,,,,Kurumsal,
222,/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32410209,,İSTANBUL BAHÇELİEVLERDE MUCİZE'DEN KİRALIK 4+1 ASANSÖRLÜ-DUBLEKS,,,,,,Kurumsal,
223,/konut-kiralik/istanbul-besiktas-levent-emlakcidan-daire/detay/32409212,,4. LEVENT METRO 6.7.8 dk 1+1 DAİRELER LÜKS !SIFIR DAİRELER YENİ ,,,,,,Kurumsal,
224,/konut-kiralik/istanbul-kagithane-ortabayir-emlakcidan-daire/detay/32393628,,ORTABAYIR DA ANA CADDEYE YAKIN 2.KAT 1+1 65M2 SIFIR LÜKS DAİRE,,,,,,Kurumsal,
225,/konut-kiralik/istanbul-kagithane-sanayi-emlakcidan-daire/detay/32410412,,EFE REAL'DEN CADDE KENARI 2+1 75 M2 1.KAT ASANSÖRLU,,,,,,Kurumsal,
226,/konut-kiralik/istanbul-kadikoy-bostanci-emlakcidan-daire/detay/32348479,,CEYDA'DAN BOSTANCI METRO İLE MİNİBÜS ARASI GENİŞ SIFIR 3+1 ÖN ,,,,,,Bireysel,
227,/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32249493,,Beylikdüzü Parlamenterler'de HavuzCephe 180m2 Luks Kiralık Daire,,,,,,Kurumsal,
228,/konut-kiralik/istanbul-sisli-tesvikiye-emlakcidan-daire/detay/32370848,,NİŞANTAŞI VALİ KONAĞI CADDESİNDE 3+1 ÇOK TEMİZ BAHÇE KATI,,,,,,Bireysel,
229,/konut-kiralik/istanbul-sisli-gulbahar-emlakcidan-daire/detay/32409540,,İLK OTURAN SİZ SIFIR 2+1 YÜKSEK GİRİŞ ÇULLUK SOK. PROFİLO 14DK,,,,,,Kurumsal,
230,/konut-kiralik/istanbul-atasehir-barbaros-emlakcidan-daire/detay/32409980,,ATAŞEHİR AĞAOĞLU SOUTHSİDE 2+1 BOŞ KİRALIK,,,,,,Bireysel,
231,/konut-kiralik/istanbul-sisli-bozkurt-emlakcidan-daire/detay/32409357,,KURTULUŞA  METROYA YAKIN  MASRAFSIZ  2+1 KİRALIK FERAH DAİRE,,,,,,Bireysel,
232,/konut-kiralik/istanbul-atasehir-inonu-emlakcidan-daire/detay/32329096,,Yeditepe Ünv.Yakın Kiralık Eşyalı Tüm Faturalar Kiraya Dahil 1+0,,,,,,Kurumsal,
233,/konut-kiralik/istanbul-bakirkoy-kartaltepe-emlakcidan-daire/detay/32281020,,Demir Deluxe Emlak Bakırköy Kiralık Luxe Daire 2+1,,,,,,Kurumsal,
234,/konut-kiralik/istanbul-bakirkoy-kartaltepe-emlakcidan-daire/detay/32240212,,Demir Deluxe Emlak Bakırköy Kiralık Luxe Daire 2+1 80m2,,,,,,Kurumsal,
235,/konut-kiralik/istanbul-maltepe-feyzullah-emlakcidan-daire/detay/32410210,,maltepe kiralık daire adatepe sahile yakın deniz görür arakat2+1,,,,,,Kurumsal,
236,/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32257259,,"Beylikdüzü, Adnan Kahvecide Sıfır, Kapalı Mutfaklı,Merkezi 1+1",,,,,,Kurumsal,
237,/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32393045,,kapadokyadan genç binada asansörlü köşe 2+1 95m2 temiz,,,,,,Bireysel,
