location,floor,title,price,age,area-m2,owner,room,seller,date
/konut-kiralik/istanbul-bahcelievler-sirinevler-emlakcidan-daire/detay/32171100,3. Kat,BAŞOKUR\u0027DAN ŞİRİNEVLER DE SIFIR BİNADA ARAKAT ULTRA LÜKS 2+1,1.800,0,105,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/32364971,Yüksek Giriş,BAHÇELİEVLER MEDİCANA YANI 1+1 70M2 BALKONLU YAPILI YÜKSEK GİRİŞ,1.350,35,70,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/32163795,1. Kat,EMİR\u0027DEN TEK YETKİLİ SELAMİÇEŞMEDE CADDEYE YAKIN BALKONLU FERAH,2.750,29,165,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-gungoren-gunestepe-emlakcidan-daire/detay/32363290,4. Kat, GÜNEŞTEPEDE TRAMVAYA 2 DK OKULUN KARŞISINDA 2+1 80m2 net K,1.100,35,95,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-konaklar-emlakcidan-daire/detay/32360457,11. Kat,SIFIR METRO 10 DAKKA  SİTE  GÜVENLİ OTOPAKRLI DAİRELER ,2.600,0,110,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-umraniye-site-emlakcidan-daire/detay/32362040,1. Kat,MAISON ROYAL\u0027DEN GENİŞ ODALARI VE MUTFAĞI OLAN TERASLI UYGUN 3+1,1.350,9,140,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/32340402,1. Kat,BAHÇELİEVLER OTOPARKLI 160 M2 FIRSAT DAİRE METRO YANI 1.KAT KİRA,2.500,25,160,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bagcilar-mahmutbey-emlakcidan-daire/detay/32362612,21 ve üzeri,FİYAT DÜŞTÜ 2019\u0027A KADAR AİDAT YOK ŞIKLIĞI GYOO DA YAŞAYIN,1.600,0,62,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-19-mayis-emlakcidan-daire/detay/32361689,6. Kat,ASLANDAN KAZASKER\u0027DE SIFIR SÜPER LÜKS 180 M2 3+1 DAİRE,5.200,0,180,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-eyup-gokturk-merkez-emlakcidan-daire/detay/32364362,Bahçe Katı,Göktürk Aslanlı Residence Kiralık 3+1 Bahçe Katı Daire STIRLING,4.000,9,210,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kucukcekmece-halkali-merkez-emlakcidan-daire/detay/32362318,6. Kat,Elitist Park Konutları\u0027nda Kiralık Daire 2+1 Açık Mutfak 107m2,1.650,5,107,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bagcilar-yenimahalle-emlakcidan-daire/detay/32280957,Yüksek Giriş,Başokur\u0027dan bağcılarda metroya 2 dakika öğrenciye bekara 1+1,800,8,50,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-fatih-aksaray-emlakcidan-daire/detay/32365063,1. Kat,E\u0026S GAYRİMENKUL CERRAHPAŞA   MAH.40m  1+1 KİRALIK   DAİRE,1.250,30,40,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-uskudar-icadiye-emlakcidan-daire/detay/32352644,Kot 1,İCADİYE\u0027DE CADDEYE YAKIN KOT1 2+1 95m2 KİRALIK DAİRE,900,30,95,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bayrampasa-kartaltepe-emlakcidan-daire/detay/32349219,3. Kat,BAYRAMPAŞA KARTALTEPE MAH KİRALIK 3 KAT DAİRE HEDEF EMLAK,1.300,20,90,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-ortakoy-emlakcidan-daire/detay/32310106,6. Kat,MYORTAKÖY DEN ORTAKÖY DE MERKEZ DE 1+1 ÇATIKATI DAİRE,1.475,30,65,Emlakçıdan,1+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32302981,3. Kat,BAHÇELİEVLER ŞİYAVUŞPAŞA CAD.ÜSTÜ LUX EŞYALI ASANSÖRLÜ KİRALIK,2.300,25,100,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-atasehir-atasehir-ataturk-emlakcidan-daire/detay/32302831,8. Kat,Ataşehir Manolya\u0027da Balkonlu Güvenlikli Sitede 1+1 Kiralık Daire,1.500,20,50,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-beylikduzu-cumhuriyet-emlakcidan-daire/detay/32334491,,METROBÜSE YAKIN SIFIR YENİ BİTMİŞ PROJEDE AMERİKAN MUTFAK 2+1,1.250,0,80,Emlakçıdan,2+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-sisli-tesvikiye-emlakcidan-daire/detay/32234035,2. Kat,"TEŞVİKİYE\u0027DE,TAMAMEN YENİLENMİŞ,AYDINLIK,FERAH,2+1 DAİRE",3.100,45,100,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-zeytinburnu-maltepe-emlakcidan-daire/detay/32264713,12. Kat,Başokur\u0027dan topkapı inistanbul projesinde 1+1 öğrenciye çalışan,1.600,0,55,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32361018,1. Kat, BEYLİKDÜZÜ OSMANLI CADDESİNDE YENİ BİNADA 3+1 KİRALIK DAİRE,1.900,4,160,Emlakçıdan,3+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-kadikoy-19-mayis-emlakcidan-daire/detay/32357235,6. Kat,BOĞAZİÇİ\u0027NDEN KAZASKER\u0027DE SIFIR SÜPER LÜKS 180 M2 3+1 DAİRE,5.200,0,180,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32264686,5. Kat,EMİR\u0027DEN ERENKÖYDE SIFIR BİNADA BALKONLU EBEVEYN BANYOLU FIRSAT,3.200,0,135,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kagithane-merkez-emlakcidan-daire/detay/32336096,Yüksek Giriş,KAĞITHANE HASBAHÇE MANZARALI  METROYA YAKIN 2+1 KİRALIK  DAİRE,1.250,7,85,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-fatih-yedikule-emlakcidan-daire/detay/32172481,Yüksek Giriş,ATILGAN SİTESİNDE KİRALIK DAİRE FURKAN EMLAKTAN,1.600,30,75,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-bebek-emlakcidan-daire/detay/32360333,,"Etiler Bebek arası Koruda,Deniz Manzaralı,350m2 Manzaralı 5+1",15.000,20,350,Emlakçıdan,5+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32310496,5. Kat,BAHÇELİEVLER SİYAVUŞPAŞA 3+1 120 M2 KİRALIK DAİRE,1.400,25,120,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-uskudar-validei-atik-emlakcidan-daire/detay/32221711,3. Kat,GAYRİMENKUL 216 DAN  MİROĞLU SOKAK DA 1+1 60 M2 ARA KAT KOMBİLİ ,1.250,31,65,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32361301,5. Kat,"Bahçelievler, Siyavuşpaşa kiralık 2+1 geniş daire. Bahçelievler ",1.200,15,90,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-beyoglu-gumussuyu-emlakcidan-daire/detay/32251510,,"Taksim Meydana Yakın ,2+1 Aydınlık, Kombili Beyaz Eşyalı",2.200,20,90,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-atasehir-kayisdagi-emlakcidan-daire/detay/32363792,Yüksek Giriş,ASIA EMLAKTAN BRANDİUMA YÜRÜME MESAFESİNDE YENİ BİNADA 2+1,1.100,1,85,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-cumhuriyet-emlakcidan-daire/detay/32340342,1. Kat,Tarabya Üstünde Ebeveyn Banyolu Bahçe Kullanımlı 150M2 2+1 Daire,2.150,15,150,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-yildiz-emlakcidan-daire/detay/32364552,4. Kat,BARBAROS BULVARA YAKIN  SAİTÇİFCİDE YENİ BİNADA 2+1 ,2.850,5,90,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/32360468,,Geniş Yeşil Alanlı Aktiviteli Sitede 4+1 Ufku Acık ARAKAT,7.500,20,200,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-fatih-cerrahpasa-emlakcidan-daire/detay/32365184,Bahçe Katı,E\u0026S GAYRİMENKUL CERRAHPAŞA   MAH.55m  1+1 KİRALIK   DAİRE,1.250,30,55,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-atasehir-kayisdagi-emlakcidan-daire/detay/32364505,1. Kat,Emlak Store\u0027dan Kayışdağı Mah Toplu Ulaşıma Yakın 2+1 Arakat,1.200,15,90,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sisli-halaskargazi-emlakcidan-daire/detay/32346700,1. Kat,"OSMANBEY ANA CADDE,,METRO YA 1 DK FULL EŞYALI  1+1 GÜVENLİK",3.250,9,55,Emlakçıdan,1+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-gaziosmanpasa-sarigol-emlakcidan-daire/detay/32304546,1. Kat,Haliç Panorama Sitesinde 2+1 114M2 7.Kat Eşyalı Kiralık Daire,2.500,2,114,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-kozyatagi-emlakcidan-daire/detay/32363579,6. Kat,KOZYATAĞI\u0027NDA KOZZY AVM YE - METRO YA KOMŞU 135 M2 BAKIMLI 3+1,2.400,24,135,Emlakçıdan,3+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-sisli-kaptan-pasa-emlakcidan-daire/detay/32363244,9. Kat,PERPA METROBÜS DURAĞINDA 3+1 MASRAFSIZ DENİZ MANZARALI GENİŞ DAİRE,3.050,48,160,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32360648,5. Kat,"Y\u0026M\u0027DEN SUADİYE 0 MİNİBÜSE YAKIN 2+1 KOMBİLİ,ANKASTRELİ LÜX",2.350,0,90,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-uskudar-bahcelievler-emlakcidan-daire/detay/32362123,1. Kat,PELEN EMLAK\u0027TAN ÇENGELKÖY\u0027DE SIFIR BİNADA LÜX 2+1,2.500,0,110,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-ayazaga-emlakcidan-daire/detay/32361496,,Sarıyer maslak vadıstanbul da kıralık 2+1 daire mashattan 1453,5.500,5,120,Emlakçıdan,2+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-uskudar-selamiali-emlakcidan-daire/detay/32361858,4. Kat,PELEN EMLAK\u0027TAN SELAMİ ALİ\u0027DE ÖNÜ AÇIK 3+1,2.000,20,110,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kagithane-telsizler-emlakcidan-daire/detay/32362530,3. Kat,VEZİROĞLUNDAN NEF163EYAKIN DÜZ AYAK BALKONLU 2+1 100M2 DAİRE,1.200,15,100,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bagcilar-evren-emlakcidan-daire/detay/32260633,6. Kat,REMAX OLUŞUM NUROL PARK\u0027TA 2+1 SIFIR KAPALI MUTFAK DAİRE !!!,2.700,1,127,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32350927,7. Kat,Point Emlak ETHEM EFENDİ\u0027DE MİNİBÜS CAD. YAKIN EBEVEYNLİ 3+1 ,3.150,0,125,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kagithane-ortabayir-emlakcidan-daire/detay/32362792,Kot 3,ORTABAYIRDA BEKARA 3+1 ARAKAT DAİRE 1700TL,1.700,20,130,Emlakçıdan,3+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-kucukcekmece-atakent-emlakcidan-daire/detay/32313052,4. Kat,ATAKENT DUMANKAYA MİKS DE KİRALIK 1+0 STUDİO DAİRE,800,3,40,Emlakçıdan,1+0,Kurumsal,01.12.2018
/konut-kiralik/istanbul-beylikduzu-gurpinar-emlakcidan-daire/detay/32364682,5. Kat,"Beylikdüzü G,Pınar\u0027da Deniz Manzaralı Kiralık 4+2 Sıfır Dublex",2.050,0,200,Emlakçıdan,4+2,Kurumsal,01.12.2018
/konut-kiralik/istanbul-avcilar-cihangir-emlakcidan-daire/detay/32360400,2. Kat,AVCILAR CİHANGİR ARA KAT 2+1 80m2 GÜNEY CEPHE ACİL KİRALIK DAİRE,1.200,4,80,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-tuzla-evliya-celebi-emlakcidan-daire/detay/32214501,5. Kat,GRİ DEN TUZLA EVLİYA ÇELEBİ DE 3+1 SİTE İÇİ DUBLEKS,1.600,0,115,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32303337,1. Kat,BAHÇELİEVLER ADNAN KAHVECİ BULVARI BAKIMLI 3+1 KİRALIK DAİRE,2.300,27,130,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-tarabya-emlakcidan-daire/detay/32224995,3. Kat,Tarabyada Aktiviteli Sitede Eşyalı 3+1 Kiralık Arakat Daire,9.000,7,160,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-19-mayis-emlakcidan-daire/detay/32243492,2. Kat,BOĞAZİÇİ\u0027NDEN KAZASKER\u0027DE HARİKA LOKASYONDA 100 M2 2+1 DAİRE,1.650,30,100,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-levazim-emlakcidan-daire/detay/32325224,1. Kat,LEVAZIM  SİTEDE  KİRALIK 4+1 YENİLENMİŞ DAİRE,6.000,25,190,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kartal-atalar-emlakcidan-daire/detay/32363264,1. Kat,KARTAL ATALARDA ÇANAKKALE CAD.ÜZERİNDE SIFIR 3+1 LÜX DAİRE,2.000,0,160,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-balmumcu-emlakcidan-daire/detay/32364811,Çatı Katı,İZ\u0027DEN BALMUMCU ATV KARŞISI VİLLA TİPİ BİNANIN ÇATI KATI KİRALIK,2.250,35,100,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bakirkoy-yesilkoy-emlakcidan-daire/detay/32301771,Yüksek Giriş,PERSA\u0027dan YEŞİLKÖY\u0027DE İYİ KONUMLU 2+1 80m2 TEMİZ YÜKSEK GİRİŞ,2.500,30,80,Emlakçıdan,2+1,Kurumsal,22.11.2018
/konut-kiralik/istanbul-umraniye-site-emlakcidan-daire/detay/32365185,5. Kat,SİTE MAH 5+1 KİRALIK 165M2 DUBLEKS CADDE ÜSTÜ ÇATIKATI ASLAN EMK,1.700,8,165,Emlakçıdan,5+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-besiktas-muradiye-emlakcidan-daire/detay/32365217,Kot 2,BEŞİKTAŞ NÜZHETİYE CADDESİNE 30 METRE TERS DUBLEKS,1.500,30,80,Emlakçıdan,2+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32249411,4. Kat,"BAŞOKUR DAN SİYAVUŞPAŞA DA SIFIR 4+1, 145 M2 ULTRA LÜKS DUBLEKS ",2.000,0,145,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-yenikoy-emlakcidan-daire/detay/32231924,Çatı Katı,YENİKÖY ÜSTÜNDE DENİZ MANZARALI TERASLI TERTEMİZ ÇATI DUBLEX ,3.200,17,140,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-tuzla-istasyon-emlakcidan-daire/detay/32360412,1. Kat, SİTE İÇİNDE BOYALI TEMİZ MANTOLAMALI KİRALIK DAİRE,1.000,15,100,Emlakçıdan,2+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-esenyurt-necip-fazil-kisakurek-emlakcidan-daire/detay/32280713,2. Kat,Esenyurt necip fazıl kısakürek mah kiralık 2+1 sıfır daire,700,0,90,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-dikilitas-emlakcidan-daire/detay/32361153,2. Kat,TELLİOĞLU NDAN BULVARA YAKIN  EŞYALI KOMBİLİ 1+1 FERAH DAİRE ,2.200,17,55,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kartal-orta-emlakcidan-daire/detay/32361052,5. Kat,KARTAL ADANUS PARK\u0027TA EBEVEYN BANYOLU SÜPER LOKASYONDA2+1KİRALIK,2.100,5,130,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-suadiye-emlakcidan-daire/detay/32364931,5. Kat,Point Emlak SUADİYE SAHİLDE 180M2 4+1 SIFIR  ARA DUBLEKS DAİRE,5.800,0,180,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32250186,3. Kat,BAHÇELİEVLER SİYAVUŞPAŞADA 3+1 MUTLU İNŞ. EMLAKTAN KİRALIK DAİRE,1.750,26,120,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32326028,2. Kat,BAHÇELİEVLER SİYAVUŞPAŞA YAYLA YAKINI 3+1 KİRALIK,1.800,25,120,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-tarabya-emlakcidan-daire/detay/32240543,2. Kat,Tarabya Site İçinde Havuzlu Kapalı Otopark Fitnes Bahçeli 3+1,7.500,7,180,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-bostanci-emlakcidan-daire/detay/32283832,Giriş Katı,\u0027YİĞİT \u0026 MERT\u0027TEN ŞENESENEVLER MİNİBÜSE 1.PARALELDE FULL YAPILI,1.500,28,90,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-fatih-cerrahpasa-emlakcidan-daire/detay/32361111,2. Kat,DESTAN-268-CERRAHPAŞA-HASTANE-YAKIN-3+1-KOMBİLİ-120m2-ORTA-1.KAT,1.700,35,120,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-maslak-emlakcidan-daire/detay/32362641,10. Kat,sarıyer maslak mashattan 1+1 fırsat kiralık orman cephe Keyworld,3.100,0,85,Emlakçıdan,1+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-sariyer-tarabya-emlakcidan-daire/detay/32197477,En Üst Kat,Sariyer Tarabya\u0027da 250m2 4+1 sıfır teraslı çatı dubleksi,12.000,1,250,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-esenyurt-barbaros-hayrettin-pasa-emlakcidan-daire/detay/32232127,2. Kat,Esenyurt barbaros hayrettin paşa mah kiralık geniş 3+1 daire,900,0,130,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-beyoglu-gumussuyu-emlakcidan-daire/detay/32361155,5. Kat,"GÜMÜŞSUYUNDA,DENİZ MANZARALI,LÜX TERASLI 200m2 CEYLAN\u0027DAN",14.000,31,200,Emlakçıdan,3+2,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-arnavutkoy-emlakcidan-daire/detay/32309286,2. Kat,AYDIN EMLAK\u0027TAN KONUTA\u0026OFİSE UYGUN MANZARALI BALKONLU 2+1,3.500,30,90,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sisli-tesvikiye-emlakcidan-daire/detay/32364723,5. Kat,MEGACITY DEN TEŞVİKİYE DE HARİKA LOKASYONDA 5+1 KİRALIK DAİRE,12.000,35,265,Emlakçıdan,5+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-atasehir-kayisdagi-emlakcidan-daire/detay/32364631,Bahçe Katı,Kayışdağı Caddesine Çok Yakın Bayana Eşyalı Kiralık 1+1,1.100,4,50,Emlakçıdan,1+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-besiktas-ulus-emlakcidan-daire/detay/32171674,5. Kat,Ulus Merkezde Şehir Manzaralı 2+1 Kiralık Daire,3.800,32,100,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32258237,3. Kat,kapadokyadan kaparo alınmıştır,1.400,25,125,Emlakçıdan,3+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/32364507,3. Kat,Bahçelievler Merkez Mahallesinde 2+1 Yeni Binada Kiralık Daire,2.700,0,90,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32360585,16. Kat, Y\u0026M\u0027DN ERENKÖY 0 ETEMEFENDİ 6+2 GÜVENLİKLİ KAPALI HAVUZLU DUBLE,12.500,0,300,Emlakçıdan,6+2,Kurumsal,01.12.2018
/konut-kiralik/istanbul-beylikduzu-adnan-kahveci-emlakcidan-daire/detay/32339972,7. Kat,ADNAN KAHVECİ CADDE ÜZERİ GÜVENLİKLİ HAVUZLU 95m2 2+1 DAİRE,1.350,1,100,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-uskudar-ahmediye-emlakcidan-daire/detay/32314138,1. Kat,ÜSKÜDAR ÖZYILMAZ  AHMEDİYE\u0027DE 3+1 120m2 EŞYALI KİRALIK DAİRE,1.800,25,120,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-19-mayis-emlakcidan-daire/detay/32360380,11. Kat,CADDE DİVAN GAYRİMENKULDEN KAZASKER\u0027DE 3+1+GİYİNME ODALI DUBLEKS,3.100,1,140,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-tarabya-emlakcidan-daire/detay/32206524,1. Kat,Tarabya\u0027da Dairenin İçi Komple Yenilenmiş Çok Temiz Sıfır 3+1,3.000,15,130,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-esenyurt-hurriyet-emlakcidan-daire/detay/32188971,2. Kat,Esenyurt hürrüyet mah. Kiralık geniş sıfır 3+1  şık daire,900,1,145,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32310248,6. Kat,BAHCELİEVLER SİYAVUŞPAŞA MAH.ULUBATLI HASAN CADDESİ KİRALIK 2+1 ,1.300,25,90,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/32363488,Yüksek Giriş,TROYKA\u0027DAN BAĞDATA 1DK 4+1 160m2 KOMBİLİ EBEVEYNLI BALKONLU,2.750,20,160,Emlakçıdan,4+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kagithane-ortabayir-emlakcidan-daire/detay/32363929,,BABAYİGİT EMLAKTAN KIRALIK 3+1  DAİRE 130 M2 1700 TLORTBAYIR DA,1.700,15,130,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/32361008,5. Kat,UEFA ANITI YANINDA KAPANMAZ MANZARALI KİRALIK 3+1 ŞIK DAİRE,2.200,29,130,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-beyoglu-gumussuyu-emlakcidan-daire/detay/32360501,3. Kat,"KONUT\u0027TAN GÜMÜŞSUYU\u0027NDA FULL MANZARALI, BAKIMLI, 3+1, 180 m2",17.000,40,180,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-cobancesme-emlakcidan-daire/detay/32355467,1. Kat,BAHÇELİEVLER YENİBOSNA NİSA HASTANESİ YAKINI 2+1 DAİRE,1.350,0,88,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-beyoglu-mueyyedzade-emlakcidan-daire/detay/32363707,3. Kat,Galatada Kule ve Deniz Manzaralı Balkonlu Yüksek Tavanlı Kiralık,7.000,95,155,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-kagithane-caglayan-emlakcidan-daire/detay/32360313,1. Kat,KOYUYEŞİL DEN ADLİYE  500MT  İSKANLI BUYUK YENİ DAİRE ,1.450,3,95,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-atasehir-kucukbakkalkoy-emlakcidan-daire/detay/32312944,1. Kat,Ataşehir K.Bakkalköy Acıbadem Ünv yakını 2+1K.garajlı 98m2 daire,1.700,10,98,Emlakçıdan,2+1,Bireysel,01.12.2018
/konut-kiralik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/32361584,19. Kat,KONTEK DÜET ÇİFTEHAVUZLAR SİTESİNDE 128M2DENİZ MANZARALI RESİDEN,4.250,0,128,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/32363073,3. Kat,BAHÇELİEVLER ÖĞRETMENEVİ ARKASI 2+1 95M2 BAKIMLI KİRALIK  ,2.000,35,95,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-gaziosmanpasa-sarigol-emlakcidan-daire/detay/32304505,8. Kat,Haliç Panorama Sitesinde 2+1 113M2 Eşyalı Kiralık Daire,2.700,2,110,Emlakçıdan,2+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-bahcelievler-siyavuspasa-emlakcidan-daire/detay/32296024,1. Kat,BAHÇELİEVLER SİYAVUŞPAŞADA 3+1 MUTLU İNŞ. EM.SIFIR KİRALIK DAİRE,1.800,1,120,Emlakçıdan,3+1,Kurumsal,01.12.2018
/konut-kiralik/istanbul-sariyer-maslak-emlakcidan-daire/detay/32361598,, Sarıyer maslak 1453 ağaoğlu 1+0 kıralık resıdence daıre vadı,2.400,3,65,Emlakçıdan,1+0,Bireysel,01.12.2018
